1970  7  7  0  5 FRANCESCA  14.6 113.8   40    0
1970  7  7  6  5 FRANCESCA  15.0 114.7   40    0
1970  7  7 12  5 FRANCESCA  15.3 115.6   35    0
1970  7  7 18  5 FRANCESCA  15.5 116.3   35 1006
1970  7  8  0  5 FRANCESCA  15.6 117.1   35    0
1970  7  8  6  5 FRANCESCA  15.7 117.8   30    0
1970  7  8 12  5 FRANCESCA  15.7 118.6   30    0
1970  7  8 18  5 FRANCESCA  15.7 119.2   25    0
1970  7  9  0  5 FRANCESCA  15.6 119.8   25    0
1970  7  9  6  5 FRANCESCA  15.6 120.6   25    0
1970  7  9 12  5 FRANCESCA  15.6 121.3   25    0
1970  7  9 18  5 FRANCESCA  15.5 121.9   25    0
1970  7 10  0  5 FRANCESCA  15.2 122.4   25    0
1970  7 14 12  6 GRETCHEN   15.1 107.7   25    0
1970  7 14 18  6 GRETCHEN   15.4 109.1   30    0
1970  7 15  0  6 GRETCHEN   15.8 110.5   40    0
1970  7 15  6  6 GRETCHEN   16.3 111.5   40    0
1970  7 15 12  6 GRETCHEN   16.7 112.6   45    0
1970  7 15 18  6 GRETCHEN   16.8 113.4   45 1009
1970  7 16  0  6 GRETCHEN   16.7 114.2   45    0
1970  7 16  6  6 GRETCHEN   16.6 114.8   45    0
1970  7 16 12  6 GRETCHEN   16.5 115.4   45    0
1970  7 16 18  6 GRETCHEN   16.5 115.8   45    0
1970  7 17  0  6 GRETCHEN   16.6 116.2   45    0
1970  7 17  6  6 GRETCHEN   17.0 116.4   45    0
1970  7 17 12  6 GRETCHEN   17.3 116.7   45    0
1970  7 17 18  6 GRETCHEN   17.4 117.0   45    0
1970  7 18  0  6 GRETCHEN   17.6 117.2   45    0
1970  7 18  6  6 GRETCHEN   17.8 117.4   45    0
1970  7 18 12  6 GRETCHEN   17.9 117.7   45    0
1970  7 18 18  6 GRETCHEN   18.0 117.9   40    0
1970  7 19  0  6 GRETCHEN   18.2 118.2   40    0
1970  7 19  6  6 GRETCHEN   18.3 118.4   40    0
1970  7 19 12  6 GRETCHEN   18.5 118.6   40    0
1970  7 19 18  6 GRETCHEN   18.6 118.7   40    0
1970  7 20  0  6 GRETCHEN   18.7 118.9   35    0
1970  7 20  6  6 GRETCHEN   18.9 119.2   35    0
1970  7 20 12  6 GRETCHEN   18.9 119.6   30    0
1970  7 20 18  6 GRETCHEN   18.8 120.0   25    0
1970  7 21  0  6 GRETCHEN   18.7 120.4   25    0
1970  7 21  6  6 GRETCHEN   18.6 120.8   25    0
1970  7 21 12  6 GRETCHEN   18.4 121.3   25    0
1970  7 16 12  7 HELGA      15.9 103.3   25    0
1970  7 16 18  7 HELGA      16.2 104.1   30    0
1970  7 17  0  7 HELGA      16.7 104.7   30    0
1970  7 17  6  7 HELGA      17.2 105.1   30    0
1970  7 17 12  7 HELGA      17.7 105.5   30    0
1970  7 17 18  7 HELGA      18.3 106.0   35    0
1970  7 18  0  7 HELGA      18.9 106.4   35    0
1970  7 18  6  7 HELGA      19.7 106.9   35    0
1970  7 18 12  7 HELGA      20.4 107.4   40    0
1970  7 18 18  7 HELGA      20.9 108.3   50    0
1970  7 19  0  7 HELGA      21.4 109.2   45    0
1970  7 19  6  7 HELGA      21.8 109.5   40    0
1970  7 19 12  7 HELGA      22.0 109.6   35    0
1970  7 19 18  7 HELGA      22.2 109.3   30    0
1970  7 20  0  7 HELGA      21.6 109.4   30    0
1970  7 22 12  8 IONE 2     13.6 100.4   25    0
1970  7 22 18  8 IONE 2     13.7 101.7   25    0
1970  7 23  0  8 IONE 2     13.9 102.9   25    0
1970  7 23  6  8 IONE 2     14.2 104.1   25    0
1970  7 23 12  8 IONE 2     14.6 105.3   25    0
1970  7 23 18  8 IONE 2     15.0 106.5   25    0
1970  7 24  0  8 IONE 2     15.4 107.7   25    0
1970  7 24  6  8 IONE 2     15.6 108.5   25    0
1970  7 24 12  8 IONE 2     15.8 109.4   25    0
1970  7 24 18  8 IONE 2     16.0 110.2   45    0
1970  7 25  0  8 IONE 2     16.5 111.0   45    0
1970  7 25  6  8 IONE 2     17.5 111.4   45    0
1970  7 25 12  8 IONE 2     18.6 111.7   45    0
1970  7 25 18  8 IONE 2     19.4 112.2   45    0
1970  7 26  0  8 IONE 2     20.3 112.6   45    0
1970  7 26  6  8 IONE 2     20.8 112.8   40    0
1970  7 26 12  8 IONE 2     21.3 113.0   35    0
1970  7 24  0  9 IONE 1     18.0 106.8   25    0
1970  7 24  6  9 IONE 1     18.5 107.0   30    0
